timestamp,rssi,ping,loss,jitter,speed,network_usage,hour,label
2026-03-26 22:23:53.806200,-42,14.5,0.0,8.9,27.17,4980801490,22,0
2026-03-26 22:23:53.806218,-42,23.0,25.0,4.1,27.17,4980846600,22,1
2026-03-26 22:23:53.806237,-42,15.0,0.0,6.6,27.17,4980850046,22,0
2026-03-26 22:23:53.806256,-41,11.9,0.0,2.0,27.17,4980872178,22,0
2026-03-26 22:23:53.806274,-42,25.2,0.0,9.4,27.17,4980885386,22,0
2026-03-26 22:23:53.806292,-42,11.5,0.0,4.3,27.17,4980900551,22,0
2026-03-26 22:23:53.806311,-41,23.5,0.0,7.1,22.61,4980927386,22,0
2026-03-26 22:23:53.806329,-42,16.6,0.0,8.2,22.61,5012040243,22,0
2026-03-26 22:23:53.806348,-42,18.1,0.0,7.5,22.61,5012044005,22,0
2026-03-26 22:23:53.806366,-42,12.8,0.0,2.6,22.61,5012052522,22,0
2026-03-26 22:23:53.806385,-42,20.9,0.0,5.7,22.61,5012055874,22,0
2026-03-26 22:23:53.806403,-42,29.6,0.0,10.6,22.61,5012065466,22,0
2026-03-26 22:23:53.806422,-41,15.1,0.0,5.6,22.61,5012103057,22,0
2026-03-26 22:23:53.806440,-42,38.6,0.0,15.8,22.61,5012119418,22,0
2026-03-26 22:23:53.806459,-41,12.2,0.0,2.5,22.61,5012195664,22,0
2026-03-26 22:23:53.806477,-41,15.9,0.0,4.9,22.61,5012219275,22,0
2026-03-26 22:23:53.806496,-42,12.4,0.0,4.3,18.22,5012226253,22,0
2026-03-26 22:23:53.806515,-42,18.7,0.0,6.7,18.22,5037347411,22,0
2026-03-26 22:23:53.806533,-42,12.8,0.0,2.5,18.22,5037366088,22,0
2026-03-26 22:23:53.806551,-41,15.8,0.0,9.5,18.22,5037367104,22,0
2026-03-26 22:23:53.806570,-41,15.7,0.0,5.0,18.22,5037402246,22,0
2026-03-26 22:23:53.806588,-42,15.8,0.0,3.5,18.22,5037404466,22,0
2026-03-26 22:23:53.806607,-41,14.3,0.0,4.8,18.22,5037421231,22,0
2026-03-26 22:23:53.806625,-42,13.9,25.0,4.2,18.22,5037438493,22,1
2026-03-26 22:23:53.806644,-42,20.1,0.0,19.0,18.22,5037446851,22,0
2026-03-26 22:23:53.806663,-41,20.0,0.0,11.7,18.22,5037484376,22,0
2026-03-26 22:23:53.806690,-42,12.2,0.0,2.8,15.3,5037500282,22,0
2026-03-26 22:23:53.806709,-41,31.6,0.0,9.6,15.3,5059346270,22,0
2026-03-26 22:23:53.806728,-41,11.6,0.0,1.1,15.3,5059374979,22,0
2026-03-26 22:23:53.806746,-41,13.7,0.0,3.4,15.3,5059484880,22,0
2026-03-26 22:23:53.806765,-41,34.4,0.0,10.4,15.3,5059495533,22,0
2026-03-26 22:23:53.806784,-42,15.2,0.0,5.1,15.3,5059516842,22,0
2026-03-26 22:23:53.806802,-42,11.2,0.0,2.3,15.3,5059522712,22,0
2026-03-26 22:23:53.806821,-42,13.5,0.0,10.1,15.3,5059561439,22,0
2026-03-26 22:23:53.806839,-42,14.0,0.0,5.6,15.3,5059592426,22,0
2026-03-26 22:23:53.806857,-42,31.3,0.0,20.4,15.3,5059597758,22,0
2026-03-26 22:23:53.806877,-42,35.7,25.0,28.0,21.27,5059599309,22,1
2026-03-26 22:23:53.806895,-42,21.8,0.0,9.2,21.27,5089648006,22,0
2026-03-26 22:23:53.806914,-42,14.5,0.0,2.4,21.27,5089684839,22,0
2026-03-26 22:23:53.806932,-42,11.5,0.0,2.6,21.27,5089688866,22,0
2026-03-26 22:23:53.806951,-42,30.4,25.0,27.9,21.27,5089699084,22,1
2026-03-26 22:23:53.806970,-42,16.7,0.0,9.4,21.27,5089739644,22,0
2026-03-26 22:23:53.806989,-42,13.0,0.0,2.7,21.27,5089753855,22,0
2026-03-26 22:23:53.807007,-42,16.9,0.0,6.0,21.27,5089759528,22,0
2026-03-26 22:23:53.807026,-42,21.6,0.0,6.9,21.27,5089761799,22,0
2026-03-26 22:23:53.807044,-42,12.7,25.0,3.8,21.27,5089766272,22,1
2026-03-26 22:23:53.807063,-42,14.1,0.0,8.8,17.49,5089797646,22,0
2026-03-26 22:23:53.807081,-42,12.6,0.0,0.4,17.49,5113851051,22,0
2026-03-26 22:23:53.807101,-42,65.4,0.0,136.0,17.49,5113858230,22,1
2026-03-26 22:23:53.807122,-42,16.0,0.0,5.1,17.49,5113899607,22,0
2026-03-26 22:23:53.807140,-42,12.9,0.0,4.2,17.49,5113911793,22,0
2026-03-26 22:23:53.807175,-43,13.6,0.0,3.8,17.49,5113914198,22,0
2026-03-26 22:23:53.807194,-42,12.0,0.0,3.0,17.49,5113915923,22,0
2026-03-26 22:23:53.807214,-42,12.4,0.0,3.0,17.49,5114031257,22,0
2026-03-26 22:23:53.807232,-42,10.7,0.0,1.6,17.49,5114071475,22,0
2026-03-26 22:23:53.807251,-42,14.2,0.0,8.5,17.49,5114081849,22,0
2026-03-26 22:23:53.807270,-43,11.4,0.0,2.2,22.23,5114083321,22,0
2026-03-26 22:23:53.807288,-42,30.3,0.0,52.1,22.23,5144561217,22,1
2026-03-26 22:23:53.807307,-42,13.7,0.0,1.2,22.23,5144576080,22,0
2026-03-26 22:23:53.807326,-43,11.2,0.0,1.9,22.23,5144578097,22,0
2026-03-26 22:23:53.807344,-42,12.7,0.0,1.3,22.23,5144579220,22,0
2026-03-26 22:23:53.807363,-42,12.3,0.0,3.8,22.23,5144585869,22,0
2026-03-26 22:23:53.807381,-42,13.0,0.0,2.6,22.23,5144590515,22,0
2026-03-26 22:23:53.807400,-43,11.5,0.0,4.5,22.23,5144592854,22,0
2026-03-26 22:23:53.807418,-42,12.7,0.0,3.7,22.23,5144614453,22,0
2026-03-26 22:23:53.807437,-42,12.1,0.0,5.9,22.23,5144628318,22,0
2026-03-26 22:23:53.807460,-43,14.0,0.0,4.6,22.41,5144675031,22,0
2026-03-26 22:23:53.807479,-42,14.6,0.0,6.7,22.41,5175514612,22,0
2026-03-26 22:23:53.807497,-43,14.5,0.0,7.8,22.41,5175517199,22,0
2026-03-26 22:23:53.807516,-43,12.4,0.0,3.6,22.41,5175542508,22,0
2026-03-26 22:23:53.807535,-42,13.9,0.0,4.1,22.41,5175641616,22,0
2026-03-26 22:23:53.807553,-43,10.8,0.0,2.8,22.41,5175664943,22,0
2026-03-26 22:23:53.807572,-42,11.8,0.0,1.8,22.41,5175666743,22,0
2026-03-26 22:23:53.807590,-43,12.1,0.0,3.5,22.41,5175676705,22,0
2026-03-26 22:23:53.807609,-43,12.6,25.0,0.8,22.41,5175694636,22,1
2026-03-26 22:23:53.807629,-42,11.0,0.0,3.1,22.41,5175726353,22,0
2026-03-26 22:23:53.807650,-43,11.3,0.0,2.2,0.0,5175786472,22,1
2026-03-26 22:23:53.807678,-42,14.3,0.0,4.3,0.0,5175794595,22,1
2026-03-26 22:23:53.807696,-42,17.6,0.0,4.2,0.0,5175813808,22,1
2026-03-26 22:23:53.807714,-42,16.4,0.0,6.6,0.0,5175815149,22,1
2026-03-26 22:23:53.807732,-42,12.9,0.0,3.6,0.0,5175816840,22,1
2026-03-26 22:23:53.807750,-42,14.2,0.0,3.4,0.0,5175854533,22,1
2026-03-26 22:23:53.807768,-41,13.4,0.0,3.3,0.0,5175893142,22,1
2026-03-26 22:23:53.807787,-42,11.4,0.0,3.9,0.0,5175950777,22,1
2026-03-26 22:23:53.807805,-42,15.1,0.0,5.4,0.0,5175957865,22,1
2026-03-26 22:23:53.807823,-42,12.6,0.0,4.4,0.0,5175959457,22,1
2026-03-26 22:23:53.807841,-42,15.3,0.0,12.5,0.0,5175991628,22,1
2026-03-26 22:23:53.807860,-42,13.7,0.0,3.2,0.0,5176029170,22,1
2026-03-26 22:23:53.807879,-42,14.1,0.0,7.6,0.0,5176073870,22,1
2026-03-26 22:23:53.807897,-42,51.9,0.0,58.4,0.0,5195459013,22,1
2026-03-26 22:23:53.807917,-41,43.7,0.0,71.2,0.0,5206056363,22,1
2026-03-26 22:23:53.807935,-41,48.3,0.0,47.2,0.0,5218896159,22,1
2026-03-26 22:23:53.807953,-42,55.3,0.0,49.6,0.0,5228285759,22,1
2026-03-26 22:23:53.807972,-42,27.7,0.0,4.9,0.0,5244593323,22,1
2026-03-26 22:23:53.807990,-42,44.3,0.0,17.9,0.0,5260740648,22,1
2026-03-26 22:23:53.808008,-42,69.8,25.0,69.3,0.0,5285780204,22,1
2026-03-26 22:23:53.808026,-41,29.9,0.0,25.8,0.0,5305775995,22,1
2026-03-26 22:23:53.808044,-42,11.7,0.0,2.7,0.0,5318096109,22,1
2026-03-26 22:23:53.808062,-42,11.4,0.0,4.7,0.0,5324212722,22,1
2026-03-26 22:23:53.808080,-43,13.1,0.0,5.1,0.0,5324214146,22,1
2026-03-26 22:23:53.808099,-42,15.0,0.0,3.2,0.0,5324215928,22,1
2026-03-26 22:23:53.808117,-42,18.9,25.0,13.8,0.0,5324218689,22,1
2026-03-26 22:23:53.808135,-42,13.1,25.0,2.4,0.0,5324811813,22,1
2026-03-26 22:23:53.808154,-41,11.1,0.0,4.2,0.0,5326974818,22,1
2026-03-26 22:23:53.808172,-41,14.9,0.0,6.3,0.0,5327119613,22,1
2026-03-26 22:23:53.808190,-42,12.1,0.0,1.7,0.0,5327460234,22,1
2026-03-26 22:23:53.808208,-41,12.1,0.0,3.0,0.0,5327614375,22,1
2026-03-26 22:23:53.808226,-41,10.4,0.0,0.6,0.0,5327642250,22,1
2026-03-26 22:12:11.224811,-43,17.5,0.0,13.2,26.96,133052198,22,0
2026-03-26 22:28:06.809715,-42,11.280000000000001,25.0,2.7600000000000007,30.365578373501496,5384561130,22,1
2026-03-26 22:28:23.303513,-42,13.6075,0.0,4.113333333333333,30.365578373501496,5425851373,22,0
2026-03-26 22:28:27.348408,-42,14.280000000000001,0.0,2.874999999999999,30.365578373501496,5425854470,22,0
2026-03-26 22:28:31.382111,-42,13.25,0.0,2.3333333333333335,30.365578373501496,5425891882,22,0
2026-03-26 22:28:35.416257,-42,12.73,0.0,4.853333333333333,30.365578373501496,5425894189,22,0
2026-03-26 23:43:29.017770,-42,62.27777777777778,0.0,15.737499999999999,21.27865617896191,18130765333,23,0
2026-03-26 22:28:39.451503,-42,10.995,0.0,2.99,30.365578373501496,5425930419,22,0
2026-03-26 22:28:43.484295,-43,31.275,0.0,26.666666666666668,30.365578373501496,5425941457,22,0
2026-03-26 22:28:47.585576,-42,20.7,0.0,4.859999999999999,30.365578373501496,5425964936,22,0
2026-03-26 22:28:51.623867,-42,13.412,0.0,2.535,29.798919211210013,5425984819,22,0
2026-03-26 22:29:08.649539,-42,11.178,0.0,1.81,29.798919211210013,5466979284,22,0
2026-03-26 22:29:12.687198,-41,9.945,0.0,0.8866666666666673,29.798919211210013,5466990970,22,0
2026-03-26 22:29:16.719278,-42,11.57,0.0,5.613333333333333,29.798919211210013,5466996723,22,0
2026-03-26 22:29:20.754969,-42,11.376000000000001,0.0,2.645,29.798919211210013,5467021349,22,0
2026-03-26 22:29:24.785031,-41,13.18,0.0,3.4600000000000004,29.798919211210013,5467044055,22,0
2026-03-26 22:29:28.818787,-42,11.616,0.0,3.035,29.798919211210013,5467054537,22,0
2026-03-26 22:29:32.851878,-41,11.8125,0.0,4.3933333333333335,29.798919211210013,5467118976,22,0
2026-03-26 22:29:36.886874,-42,15.4625,0.0,1.9714285714285713,11.215018040412449,5471023438,22,0
2026-03-26 22:29:56.094996,-41,29.475,0.0,9.833333333333334,11.215018040412449,5539883043,22,0
2026-03-26 22:30:00.134491,-41,25.875,0.0,13.966666666666669,11.215018040412449,5556684872,22,0
2026-03-26 22:30:04.191156,-41,28.775,0.0,22.133333333333336,11.215018040412449,5573459817,22,0
2026-03-26 22:30:08.234745,-41,36.04,0.0,19.975,11.215018040412449,5588795540,22,0
2026-03-26 22:30:12.266080,-41,68.05,0.0,50.666666666666664,11.215018040412449,5600085115,22,1
2026-03-26 22:30:16.371990,-41,18.5,0.0,4.433333333333334,11.215018040412449,5616839694,22,0
2026-03-26 22:30:20.414271,-41,24.35,0.0,11.066666666666668,11.215018040412449,5629154836,22,0
2026-03-26 22:30:24.448127,-41,16.175,0.0,6.1000000000000005,16.751396649129493,5637052882,22,0
2026-03-26 22:30:40.769533,-41,45.6,0.0,25.399999999999995,16.751396649129493,5690412635,22,0
2026-03-26 22:30:44.827849,-41,39.3,0.0,13.866666666666665,16.751396649129493,5705245462,22,0
2026-03-26 22:30:48.909706,-41,37.725,0.0,18.43333333333333,16.751396649129493,5718568518,22,0
2026-03-26 22:30:52.952566,-41,42.65,0.0,12.199999999999998,16.751396649129493,5735194746,22,0
2026-03-26 22:30:57.009382,-41,37.459999999999994,0.0,7.925,16.751396649129493,5751433712,22,0
2026-03-26 22:31:01.053767,-42,87.2,25.0,193.2,16.751396649129493,5763197194,22,1
2026-03-26 22:31:06.082626,-41,46.75,0.0,26.02,16.751396649129493,5773175347,22,0
2026-03-26 22:31:10.220442,-41,31.725,0.0,18.599999999999998,14.992149717299464,5789850104,22,0
2026-03-26 22:31:30.678623,-42,38.85,0.0,8.666666666666666,14.992149717299464,5870931495,22,0
2026-03-26 22:31:34.745176,-41,48.35,0.0,23.86666666666667,14.992149717299464,5882609313,22,0
2026-03-26 22:31:38.853735,-41,60.51428571428572,0.0,23.799999999999997,14.992149717299464,5889819627,22,0
2026-03-26 22:31:42.922919,-41,165.88,0.0,153.25,14.992149717299464,5901744412,22,1
2026-03-26 22:31:47.025597,-41,54.9,0.0,41.75,14.992149717299464,5914464473,22,1
2026-03-26 22:31:51.085780,-41,138.7,0.0,90.46666666666665,14.992149717299464,5920643557,22,1
2026-03-26 22:31:55.402958,-42,356.26666666666665,0.0,197.88,14.992149717299464,5924474450,22,1
2026-03-26 22:31:59.501585,-42,47.480000000000004,0.0,12.075,13.158658698100147,5938299632,22,0
2026-03-26 22:32:20.557359,-42,27.880000000000003,0.0,16.049999999999997,13.158658698100147,6014327106,22,0
2026-03-26 22:32:24.580313,-42,68.05,0.0,36.03333333333334,13.158658698100147,6026956994,22,1
2026-03-26 22:32:28.728713,-42,24.925,0.0,6.166666666666668,13.158658698100147,6042265877,22,0
2026-03-26 22:32:32.763214,-42,30.625,0.0,9.766666666666667,13.158658698100147,6059238414,22,0
2026-03-26 22:32:36.820359,-42,36.325,0.0,11.9,13.158658698100147,6074062471,22,0
2026-03-26 22:32:40.863398,-42,58.14,0.0,26.625000000000004,13.158658698100147,6082732564,22,0
2026-03-26 22:32:44.919426,-41,61.379999999999995,0.0,12.325,13.158658698100147,6094055058,22,0
2026-03-26 22:32:49.021914,-41,63.57777777777778,0.0,22.5,6.736915896902344,6104606032,22,1
2026-03-26 22:33:13.485705,-41,64.37142857142858,0.0,32.416666666666664,6.736915896902344,6196606238,22,1
2026-03-26 22:33:17.560859,-42,49.125,0.0,18.366666666666664,6.736915896902344,6213131211,22,1
2026-03-26 22:33:21.624436,-41,47.25,0.0,15.766666666666671,6.736915896902344,6230326765,22,1
2026-03-26 22:33:25.702406,-41,35.5,0.0,10.374999999999998,6.736915896902344,6247851410,22,1
2026-03-26 22:33:29.754658,-41,45.38333333333333,0.0,17.160000000000004,6.736915896902344,6262752577,22,1
2026-03-26 22:33:33.801299,-41,67.44,0.0,47.35,6.736915896902344,6277855722,22,1
2026-03-26 22:33:38.024095,-41,34.925,0.0,15.600000000000001,6.736915896902344,6294313090,22,1
2026-03-26 22:33:42.091277,-41,32.125,0.0,17.933333333333334,8.28853080101729,6307535709,22,1
2026-03-26 22:34:08.859103,-42,40.775,0.0,9.600000000000001,8.28853080101729,6411805834,22,1
2026-03-26 22:34:12.904454,-42,29.975,0.0,5.866666666666667,8.28853080101729,6428943791,22,1
2026-03-26 22:34:16.961736,-41,22.925,0.0,3.8333333333333335,8.28853080101729,6444744405,22,1
2026-03-26 22:34:21.003448,-41,34.7,0.0,10.333333333333332,8.28853080101729,6461868266,22,1
2026-03-26 22:34:25.071657,-41,31.1,0.0,14.933333333333332,8.28853080101729,6479616359,22,1
2026-03-26 22:34:29.137663,-42,28.549999999999997,0.0,5.266666666666666,8.28853080101729,6495029491,22,1
2026-03-26 22:34:33.186744,-41,33.325,0.0,4.3,8.28853080101729,6509627919,22,1
2026-03-26 22:34:37.238294,-42,25.866000000000003,0.0,13.835,18.603438286889595,6518948775,22,0
2026-03-26 22:34:54.863207,-41,24.54,0.0,12.649999999999999,18.603438286889595,6569795510,22,0
2026-03-26 22:34:58.905411,-41,13.07,0.0,3.213333333333333,18.603438286889595,6577111439,22,0
2026-03-26 22:35:02.943562,-42,18.08,0.0,21.18333333333333,18.603438286889595,6586255403,22,0
2026-03-26 22:35:06.972501,-42,14.9,0.0,6.100000000000001,18.603438286889595,6593539414,22,0
2026-03-26 22:35:11.005981,-42,13.377500000000001,0.0,7.393333333333334,18.603438286889595,6603455232,22,0
2026-03-26 22:35:15.046797,-42,25.5925,0.0,17.08666666666667,18.603438286889595,6614915925,22,0
2026-03-26 22:35:19.087004,-42,18.5,0.0,2.8,18.603438286889595,6624403246,22,0
2026-03-26 22:35:23.129659,-42,14.4025,0.0,5.0633333333333335,19.13748793343394,6631651328,22,0
2026-03-26 22:35:44.859994,-42,16.48,0.0,3.7750000000000004,19.13748793343394,6692561669,22,0
2026-03-26 22:35:48.909027,-42,12.879999999999999,0.0,3.3866666666666667,19.13748793343394,6701039707,22,0
2026-03-26 22:35:52.947824,-42,18.575,0.0,9.0,19.13748793343394,6710918129,22,0
2026-03-26 22:35:56.996772,-42,11.755,0.0,5.453333333333336,19.13748793343394,6720647452,22,0
2026-03-26 22:36:01.029264,-41,31.15,0.0,12.4,19.13748793343394,6730822984,22,0
2026-03-26 22:36:05.101937,-42,36.262,0.0,27.747499999999995,19.13748793343394,6740576763,22,0
2026-03-26 22:36:09.131105,-42,11.813333333333333,25.0,9.879999999999999,19.13748793343394,6753366238,22,1
2026-03-26 22:36:14.151421,-42,33.25833333333333,0.0,31.028000000000002,19.266852735074384,6763936733,22,1
2026-03-26 22:36:35.034386,-42,28.375,0.0,22.23333333333333,19.266852735074384,6837469110,22,0
2026-03-26 22:36:39.072768,-41,54.8,0.0,81.0,19.266852735074384,6848896127,22,1
2026-03-26 22:36:43.107468,-42,76.55,0.0,115.60000000000001,19.266852735074384,6858503873,22,1
2026-03-26 22:36:47.177935,-42,43.43,0.0,13.022222222222222,19.266852735074384,6866033380,22,0
2026-03-26 22:36:51.211495,-42,17.95,0.0,6.5,19.266852735074384,6873789908,22,0
2026-03-26 22:36:55.246711,-42,15.6975,0.0,8.073333333333332,19.266852735074384,6886266844,22,0
2026-03-26 22:36:59.285833,-42,21.450000000000003,0.0,10.533333333333333,19.266852735074384,6897537660,22,0
2026-03-26 22:37:03.341556,-42,21.9875,0.0,19.016666666666666,20.8714590885767,6908901779,22,0
2026-03-26 22:37:21.285869,-42,18.6,0.0,7.833333333333333,20.8714590885767,6980683659,22,0
2026-03-26 22:37:25.325465,-42,12.8925,0.0,3.8766666666666665,20.8714590885767,6989119549,22,0
2026-03-26 22:37:29.364715,-42,13.8775,0.0,13.350000000000001,20.8714590885767,6998273774,22,0
2026-03-26 22:37:33.394866,-42,11.4725,0.0,4.886666666666666,20.8714590885767,7007230135,22,0
2026-03-26 22:37:37.424775,-42,12.5125,0.0,7.650000000000001,20.8714590885767,7016564333,22,0
2026-03-26 22:37:41.454805,-42,18.994,0.0,13.1875,20.8714590885767,7028456378,22,0
2026-03-26 22:37:45.498373,-42,10.245,0.0,1.286666666666667,20.8714590885767,7037577319,22,0
2026-03-26 22:37:49.527437,-42,23.325,0.0,12.633333333333333,26.789067179640742,7048406915,22,0
2026-03-26 22:38:05.155937,-42,25.8,0.0,8.433333333333334,26.789067179640742,7114717730,22,0
2026-03-26 22:38:09.202986,-42,25.6,0.0,9.6,26.789067179640742,7126367947,22,0
2026-03-26 22:38:13.256014,-42,49.6275,25.0,83.46333333333334,26.789067179640742,7144026203,22,1
2026-03-26 22:38:18.338303,-41,28.639999999999997,0.0,15.600000000000001,26.789067179640742,7158046385,22,0
2026-03-26 22:38:22.366194,-41,25.3525,0.0,19.326666666666664,26.789067179640742,7172946031,22,0
2026-03-26 22:38:26.410497,-42,28.35,0.0,16.466666666666665,26.789067179640742,7185395237,22,0
2026-03-26 22:38:30.467012,-42,18.142500000000002,0.0,10.043333333333335,26.789067179640742,7196139129,22,0
2026-03-26 22:38:34.504049,-42,13.1375,0.0,7.22,21.269434869244385,7206182378,22,0
2026-03-26 22:38:52.276316,-42,18.767500000000002,0.0,20.176666666666666,21.269434869244385,7264307439,22,0
2026-03-26 22:38:56.307371,-42,21.875,0.0,11.333333333333334,21.269434869244385,7273849262,22,0
2026-03-26 22:39:00.339369,-42,22.175,0.0,8.833333333333334,21.269434869244385,7285167654,22,0
2026-03-26 22:39:04.394545,-42,30.85,0.0,21.8,21.269434869244385,7297750606,22,0
2026-03-26 22:39:08.421800,-42,24.2,0.0,25.433333333333337,21.269434869244385,7306471222,22,0
2026-03-26 22:39:12.454735,-41,19.725,0.0,14.100000000000001,21.269434869244385,7321584187,22,0
2026-03-26 22:39:16.488850,-42,27.0,0.0,13.800000000000002,21.269434869244385,7339650905,22,0
2026-03-26 22:39:20.526309,-42,30.197499999999998,0.0,13.503333333333336,18.589459095921963,7353909387,22,0
2026-03-26 22:39:38.117822,-42,12.8375,0.0,5.016666666666665,18.589459095921963,7413711721,22,0
2026-03-26 22:39:42.148019,-42,8.73,0.0,1.5333333333333339,18.589459095921963,7421637088,22,0
2026-03-26 22:39:46.176654,-41,17.78,0.0,7.275000000000002,18.589459095921963,7432755729,22,0
2026-03-26 22:39:50.209516,-41,25.025,0.0,15.966666666666667,18.589459095921963,7444296356,22,0
2026-03-26 22:39:54.239046,-41,18.15,0.0,11.533333333333333,18.589459095921963,7452590423,22,0
2026-03-26 22:39:58.282028,-41,23.075,0.0,19.099999999999998,18.589459095921963,7465363380,22,0
2026-03-26 22:40:02.337847,-42,18.8,0.0,5.38,18.589459095921963,7476627292,22,0
2026-03-26 22:40:06.378786,-41,190.3625,0.0,83.54285714285713,25.13670145622463,7485416035,22,1
2026-03-26 22:40:22.988557,-41,31.25,0.0,9.466666666666669,25.13670145622463,7552414741,22,0
2026-03-26 22:40:27.053225,-42,30.6,0.0,11.700000000000003,25.13670145622463,7569603373,22,0
2026-03-26 22:40:31.087934,-42,37.975,0.0,37.86666666666667,25.13670145622463,7579828133,22,1
2026-03-26 22:40:35.117560,-42,45.42,0.0,30.85,25.13670145622463,7594314628,22,1
2026-03-26 22:40:39.181781,-42,23.925,0.0,3.2999999999999994,25.13670145622463,7610913904,22,0
2026-03-26 22:40:43.221645,-42,34.7425,0.0,27.676666666666666,25.13670145622463,7628592784,22,0
2026-03-26 22:40:47.265822,-42,29.325,0.0,12.566666666666668,25.13670145622463,7645311612,22,0
2026-03-26 22:40:51.302435,-42,28.015,0.0,17.759999999999998,11.066036292204688,7659844542,22,0
2026-03-26 22:41:12.445271,-42,28.939999999999998,0.0,13.825,11.066036292204688,7744474325,22,0
2026-03-26 22:41:16.487240,-42,36.45,0.0,8.733333333333336,11.066036292204688,7761818630,22,0
2026-03-26 22:41:20.529354,-42,46.260000000000005,0.0,8.7,11.066036292204688,7780372833,22,0
2026-03-26 22:41:24.576460,-42,32.1,0.0,4.800000000000001,11.066036292204688,7798257896,22,0
2026-03-26 22:41:28.613190,-42,25.45,0.0,3.566666666666665,11.066036292204688,7816786453,22,0
2026-03-26 22:41:32.645313,-42,63.4,0.0,10.34,11.066036292204688,7828094573,22,0
2026-03-26 22:41:36.739805,-42,51.71666666666667,0.0,26.159999999999997,11.066036292204688,7838930791,22,0
2026-03-26 22:41:40.773085,-42,34.56,0.0,18.05,2.895610198693711,7857417855,22,1
2026-03-26 22:42:10.467391,-42,85.46000000000001,0.0,43.775,2.895610198693711,7983141120,22,1
2026-03-26 22:42:14.510270,-42,27.675,0.0,7.800000000000001,2.895610198693711,8001799950,22,1
2026-03-26 22:42:18.547088,-42,40.58571428571429,0.0,13.216666666666669,2.895610198693711,8016727813,22,1
2026-03-26 22:42:22.588290,-42,49.980000000000004,0.0,14.725000000000003,2.895610198693711,8033664149,22,1
2026-03-26 22:42:26.647954,-42,39.8,0.0,8.033333333333333,2.895610198693711,8049406853,22,1
2026-03-26 22:42:30.714879,-42,32.375,0.0,10.200000000000001,2.895610198693711,8065938491,22,1
2026-03-26 22:42:34.778887,-42,37.1,0.0,13.85,2.895610198693711,8083565406,22,1
2026-03-26 22:42:38.856600,-42,48.08,0.0,23.9,2.681348652363496,8100891136,22,1
2026-03-26 22:43:04.555268,-42,34.266666666666666,0.0,10.78,2.681348652363496,8198941041,22,1
2026-03-26 22:43:08.612444,-42,31.339999999999996,0.0,6.599999999999999,2.681348652363496,8217253000,22,1
2026-03-26 22:43:12.671772,-42,120.95,0.0,79.11999999999999,2.681348652363496,8230156071,22,1
2026-03-26 22:43:16.720891,-42,35.775,0.0,23.266666666666666,2.681348652363496,8247861172,22,1
2026-03-26 22:43:20.760800,-42,31.380000000000003,0.0,9.399999999999999,2.681348652363496,8264339322,22,1
2026-03-26 22:43:24.794867,-42,50.050000000000004,0.0,16.733333333333334,2.681348652363496,8282114747,22,1
2026-03-26 22:43:28.857117,-42,31.82,0.0,9.350000000000001,2.681348652363496,8300607519,22,1
2026-03-26 22:43:32.912744,-42,34.980000000000004,0.0,12.4,12.553599122759604,8318608069,22,0
2026-03-26 22:44:02.679631,-42,28.75,0.0,22.933333333333334,12.553599122759604,8427437580,22,0
2026-03-26 22:44:06.716901,-42,37.425,0.0,12.299999999999999,12.553599122759604,8444713944,22,0
2026-03-26 22:44:10.788604,-42,126.94000000000001,0.0,213.05,12.553599122759604,8456511991,22,1
2026-03-26 22:44:14.862161,-42,64.62857142857142,0.0,16.649999999999995,12.553599122759604,8468986575,22,0
2026-03-26 22:44:18.916354,-42,25.625,0.0,11.033333333333331,12.553599122759604,8486481396,22,0
2026-03-26 22:44:22.960499,-42,43.8,0.0,22.875,12.553599122759604,8503774809,22,0
2026-03-26 22:44:27.027248,-42,32.6,0.0,5.833333333333333,12.553599122759604,8522265824,22,0
2026-03-26 22:44:31.062374,-42,48.666666666666664,0.0,17.720000000000002,7.823544091346295,8540753630,22,1
2026-03-26 22:44:56.999836,-42,404.25,0.0,233.0,7.823544091346295,8627218312,22,1
2026-03-26 22:45:01.331928,-42,71.65,0.0,102.73333333333333,7.823544091346295,8639184436,22,1
2026-03-26 22:45:05.395999,-42,129.52,0.0,73.825,7.823544091346295,8655082987,22,1
2026-03-26 22:45:09.458891,-42,40.925,0.0,15.233333333333333,7.823544091346295,8673120341,22,1
2026-03-26 22:45:13.546820,-42,105.625,0.0,167.16666666666666,7.823544091346295,8685764477,22,1
2026-03-26 22:45:17.581532,-42,34.339999999999996,0.0,12.350000000000001,7.823544091346295,8703525863,22,1
2026-03-26 22:45:21.642302,-42,21.65,0.0,9.066666666666668,7.823544091346295,8721682135,22,1
2026-03-26 22:45:25.687712,-42,40.56,0.0,40.575,7.8003904858465765,8736250897,22,1
2026-03-26 22:45:54.232176,-42,38.239999999999995,0.0,22.549999999999997,7.8003904858465765,8858561798,22,1
2026-03-26 22:45:58.286727,-42,28.15,0.0,11.033333333333333,7.8003904858465765,8876440477,22,1
2026-03-26 22:46:02.327247,-42,55.54,0.0,36.95,7.8003904858465765,8888220288,22,1
2026-03-26 22:46:06.376785,-42,39.34,0.0,15.325,7.8003904858465765,8905621687,22,1
2026-03-26 22:46:10.429635,-42,34.61666666666667,0.0,13.539999999999997,7.8003904858465765,8922949948,22,1
2026-03-26 22:46:14.479428,-42,47.58,0.0,17.825000000000003,7.8003904858465765,8935352336,22,1
